,product_id,customer_id,campaign_id,clicks,original_price,discount_price,click_revenue,disc,cluster
137,79473,171.0,7878.0,25.0,2727060.0,2345280.0,58632000.0,0.13999691975974127,1
138,79474,171.0,7878.0,14.0,3264310.0,2807310.0,39302340.0,0.13999895843225674,1
139,79475,171.0,7878.0,3.0,2727060.0,2345280.0,7035840.0,0.13999691975974127,1
140,79476,171.0,7878.0,2.0,932700.0,820780.0,1641560.0,0.11999571137557628,2
141,79477,171.0,7878.0,7.0,932700.0,802130.0,5614910.0,0.13999142275115256,2
142,79478,171.0,8160.4,55.2,2499740.0,2174780.0,120047856.0,0.12999751974205317,1
143,79479,171.0,9730.0,1.7142857142857142,712440.0,626950.0,1074771.4285714286,0.11999606984447816,2
144,79480,171.0,9681.0,5.0,672870.0,592130.0,2960650.0,0.1199934608468203,2
145,79481,171.0,9781.333333333334,1.6666666666666667,666810.0,586800.0,978000.0,0.11998920232150086,2
146,79482,171.0,8554.333333333334,1.3333333333333333,410830.0,361540.0,482053.3333333333,0.11997663267044763,2
147,79484,171.0,8372.5,4.75,1111200.0,1111200.0,5278200.0,0.0,1
148,79485,171.0,7878.0,7.0,1151990.0,990720.0,6935040.0,0.1399925346574189,1
149,79486,171.0,8115.0,3.5,1049330.0,918170.0,3213595.0,0.12499404381843653,1
150,79487,171.0,7878.0,4.0,1016320.0,884200.0,3536800.0,0.1299984256926952,2
151,79488,171.0,7878.0,4.0,780480.0,686830.0,2747320.0,0.11999026240262403,2
152,79489,171.0,8200.0,3.5,774700.0,673990.0,2358965.0,0.12999870917774622,2
153,79490,171.0,7878.0,6.0,634790.0,545920.0,3275520.0,0.13999905480552624,2
154,79491,171.0,8501.0,6.2,569520.0,501180.0,3107316.0,0.11999578592498947,2
155,79492,171.0,9474.57142857143,3.142857142857143,428610.0,377180.0,1185422.857142857,0.11999253400527286,2
156,79493,171.0,8200.0,4.0,1325560.0,1139990.0,4559960.0,0.13999366305561423,1
157,79494,171.0,9852.333333333334,2.0,161130.0,141800.0,283600.0,0.11996524545398125,2
158,79495,171.0,10062.0,3.5,189580.0,166840.0,583940.0,0.11994936174701973,2
159,79496,171.0,9306.0,8.4,146360.0,128800.0,1081920.0,0.11997813610276031,2
160,79501,171.0,7878.0,3.0,869020.0,747360.0,2242080.0,0.13999677797979332,2
161,79502,171.0,7878.0,3.0,1109350.0,954050.0,2862150.0,0.13999188714111868,1
164,79505,171.0,7880.0,219.0,2050000.0,2050000.0,448950000.0,0.0,1
